YJL052W	0.0088	0.143	0.0617
YMR294W	0.0826	0.5367	0.154
YER144C	0.0669	0.4571	0.1464
YKL033W-A	0.0284	0.4135	0.0686
YIL109C	0.0062	0.3503	0.0176
YDR336W	0.1062	0.2964	0.3582
YOR237W	0.0215	0.3528	0.0611
YGR070W	0.0551	0.4037	0.1365
YDR328C	0.0049	0.3321	0.0148
YKR066C	0.0148	0.4494	0.0328
YAL007C	0.0139	0.3005	0.0462
YMR316W	0.0858	0.3325	0.2581
YJL057C	0.0397	0.3267	0.1216
YLR398C	0.0264	0.4157	0.0635
YDR076W	0.0512	0.3701	0.1382
YER029C	0.0242	0.4498	0.0538
YDR399W	0.0068	0.3402	0.0201
YBR223C	0.0847	0.4328	0.1956
YHR099W	0.014	0.4093	0.0341
YDR316W	0.0496	0.455	0.109
YDR079W	0.0003	0.2527	0.001
YOL108C	0.0383	0.5882	0.0651
YBR026C	0.0255	0.3471	0.0735
YKL021C	0.0308	0.4365	0.0705
YJL097W	0.0514	0.2746	0.187
YMR132C	0.0416	0.315	0.1321
YGL103W	0.0032	0.1051	0.0306
YGL054C	0.0003	0.2717	0.001
YKL160W	0.0064	0.3427	0.0186
YBR088C	0.0004	0.36	0.001
YNL158W	0.1145	0.4023	0.2846
YMR247C	0.0754	0.4044	0.1864
YOR134W	0.0737	0.4066	0.1812
YLR203C	0.0165	0.3703	0.0445
YOR039W	0.0072	0.3777	0.0191
YPR085C	0.104	0.4115	0.2528
YLR372W	0.0244	0.217	0.1123
YLR257W	0.0178	0.3818	0.0465
YHR191C	0.0545	0.3729	0.1461
YIL129C	0.0166	0.3538	0.0469
YDR494W	0.0656	0.3514	0.1868
YIL051C	0.0105	0.3336	0.0314
YNL061W	0.0083	0.4063	0.0205
YDR025W	0.0037	0.1623	0.0227
YBR194W	0.15	0.6811	0.2203
YOL068C	0.0199	0.3781	0.0525
YGL004C	0.0832	0.3193	0.2605
YDR051C	0.0099	0.3103	0.0318
YGR112W	0.0579	0.3923	0.1475
YLR180W	0.0026	0.2677	0.0095
YER031C	0.0003	0.3167	0.001
YHR169W	0.0103	0.3404	0.0302
YER132C	0.056	0.4037	0.1387
YPR091C	0.0313	0.4235	0.074
YML016C	0.0169	0.2886	0.0584
YKL187C	0.0334	0.376	0.0887
YFR023W	0.0168	0.4141	0.0405
YDL006W	0.0132	0.3835	0.0345
YBR207W	0.0192	0.3219	0.0596
YOL094C	0.0044	0.3443	0.0127
YBR049C	0.0097	0.4334	0.0224
YKL138C-A	0.014	0.6233	0.0224
YPR078C	0.0992	0.347	0.286
YLR168C	0.008	0.4187	0.0191
YBR115C	0.0279	0.3606	0.0774
YER183C	0.0423	0.6106	0.0693
YDL200C	0.0616	0.3826	0.161
YDR386W	0.0533	0.5023	0.1061
YML046W	0.0477	0.3757	0.1269
YIR029W	0.033	0.3614	0.0912
YLR208W	0.0066	0.3787	0.0175
YOL026C	0.0523	0.4676	0.1119
YIL068C	0.0092	0.3911	0.0236
YNL292W	0.0379	0.36	0.1053
YDR292C	0.0313	0.401	0.0779
YJL006C	0.025	0.4335	0.0576
YML080W	0.0264	0.4493	0.0588
YNL004W	0.0433	0.3528	0.1227
YKR070W	0.0249	0.4221	0.0589
YJL141C	0.0306	0.4537	0.0675
YDL140C	0.0002	0.2215	0.001
YML037C	0.1083	0.3956	0.2738
YBR281C	0.0197	0.429	0.0459
YKL080W	0.0012	0.2503	0.005
YLR211C	0.0433	0.353	0.1227
YNL200C	0.014	0.2673	0.0522
YHL029C	0.0276	0.338	0.0817
YNL264C	0.0261	0.3542	0.0738
YIL021W	0.003	0.3146	0.0095
YEL059C-A	0.0491	0.2069	0.2372
YDR171W	0.0569	0.4425	0.1285
YPL008W	0.0523	0.3829	0.1365
YCR025C	0.3076	0.0031	99.0
YLR024C	0.0424	0.3893	0.1088
YPL110C	0.0398	0.4283	0.0929
YGR048W	0.0202	0.4267	0.0473
YKL062W	0.0344	0.3698	0.0931
YLR214W	0.0374	0.4496	0.0831
YFL026W	0.0204	0.4394	0.0465
YDR116C	0.0238	0.479	0.0496
YOL052C	0.0174	0.306	0.0567
YMR295C	0.01	0.2933	0.034
YER163C	0.0466	0.3858	0.1207
YKR073C	0.0763	0.0904	0.8442
YDL131W	0.0119	0.4207	0.0283
YNL085W	0.0317	0.359	0.0882
YPL012W	0.0301	0.3865	0.078
YGL139W	0.0228	0.3451	0.066
YML088W	0.043	0.387	0.1112
YJL070C	0.0363	0.369	0.0983
YDR365C	0.0437	0.4289	0.1018
YFL034W	0.0517	0.4334	0.1193
YHR010W	0.0	0.03	0.001
YNL294C	0.0375	0.4058	0.0924
YGR230W	0.1692	0.403	0.4198
YMR042W	0.0589	0.4605	0.1279
YLR357W	0.0144	0.3376	0.0426
YER093C	0.0226	0.3707	0.0609
YGR140W	0.0629	0.4365	0.1441
YDR174W	0.0021	0.2362	0.0089
YCL040W	0.0048	0.3765	0.0127
YHR066W	0.0242	0.4317	0.0561
YOR081C	0.0185	0.3795	0.0486
YGR196C	0.0911	0.5677	0.1604
YNL010W	0.004	0.2817	0.014
YLR173W	0.0507	0.2763	0.1834
YKL035W	0.003	0.2851	0.0106
YLR377C	0.0029	0.3724	0.0077
YPL247C	0.0307	0.36	0.0853
YGR283C	0.0841	0.4446	0.1892
YBR196C	0.0009	0.223	0.0039
YOR264W	0.1183	0.5026	0.2353
YKL016C	0.0251	0.3334	0.0752
YOR181W	0.0569	0.4338	0.1311
YAL011W	0.0547	0.4246	0.1288
YJL170C	0.0737	0.2483	0.2967
YDL161W	0.0115	0.459	0.0251
YMR266W	0.0246	0.3473	0.0709
YBL102W	0.0141	0.2871	0.0492
YDR479C	0.0331	0.378	0.0876
YOL077W-A	0.0076	0.2879	0.0264
YPR161C	0.0389	0.3866	0.1006
YJR064W	0.0026	0.3204	0.008
YKL151C	0.0158	0.4677	0.0337
YJL122W	0.0284	0.3343	0.0849
YLL027W	0.0416	0.3492	0.1192
YML120C	0.0088	0.3513	0.025
YJL084C	0.0386	0.3738	0.1032
YLR270W	0.004	0.3526	0.0115
YIL126W	0.0229	0.3992	0.0574
YMR140W	0.0393	0.4151	0.0947
YPL053C	0.052	0.2937	0.1771
YPL115C	0.0432	0.3936	0.1098
YJL008C	0.0058	0.3313	0.0176
YDR027C	0.0373	0.384	0.0971
YOL111C	0.0647	0.3479	0.1859
YKL193C	0.0367	0.401	0.0914
YLR237W	0.0236	0.3441	0.0685
YDL054C	0.0325	0.39	0.0833
YOR224C	0.0068	0.294	0.0232
YCR041W	0.0352	0.0632	0.5577
YOR249C	0.0594	0.4388	0.1353
YKR022C	0.1127	0.4065	0.2773
YAL051W	0.0251	0.4219	0.0594
YOR084W	0.0863	0.5685	0.1519
YEL022W	0.0206	0.3276	0.0628
YPL160W	0.0101	0.3062	0.0328
YOR058C	0.0603	0.3869	0.1558
YDR217C	0.0991	0.4599	0.2154
YNL297C	0.0275	0.417	0.0661
YER113C	0.033	0.3138	0.1052
YIL127C	0.0374	0.6167	0.0606
YLR055C	0.0358	0.408	0.0876
YPL045W	0.0378	0.4079	0.0928
YDR483W	0.0493	0.3633	0.1358
YDR412W	0.0279	0.3887	0.0718
YDR043C	0.0372	0.3967	0.0938
YOL077C	0.0033	0.2984	0.0109
YKR005C	0.171	0.5396	0.317
YOR294W	0.0175	0.3411	0.0513
YHR046C	0.0175	0.4082	0.0429
YNL199C	0.0252	0.3972	0.0634
YPL055C	0.0706	0.3444	0.2049
YNL118C	0.0821	0.4662	0.1761
YGR075C	0.0614	0.3057	0.2009
YIL107C	0.0241	0.4345	0.0555
YKR045C	0.0531	0.448	0.1186
YLL031C	0.0164	0.3652	0.0449
YOR197W	0.0088	0.3739	0.0234
YMR076C	0.0309	0.4354	0.0709
YGR148C	0.0067	0.0989	0.0682
YMR058W	0.0123	0.3444	0.0358
YKL049C	0.0368	0.4779	0.0771
YGR253C	0.011	0.3667	0.0301
YNL219C	0.0237	0.391	0.0606
YEL006W	0.0158	0.3567	0.0442
YDR403W	0.0283	0.383	0.0739
YLR396C	0.0359	0.424	0.0847
YER052C	0.0045	0.3002	0.0148
YLR050C	0.0316	0.3578	0.0883
YDL145C	0.0126	0.3083	0.0409
YIL020C	0.029	0.4279	0.0679
YAR019C	0.0348	0.3733	0.0931
YPL146C	0.0464	0.3823	0.1213
YCR038C	0.0538	0.3492	0.1541
YGR168C	0.1041	0.3333	0.3123
YPL111W	0.0132	0.3723	0.0355
YNL012W	0.0428	0.4321	0.099
YPL156C	0.0997	0.3592	0.2775
YBR233W-A	0.0314	0.3487	0.09
YIL130W	0.026	0.3481	0.0747
YBR253W	0.0317	0.2984	0.1064
YEL011W	0.0046	0.457	0.0102
YLR005W	0.0101	0.3336	0.0303
YEL048C	0.0624	0.3124	0.1996
YBR097W	0.0409	0.3858	0.1059
YIL038C	0.0297	0.4148	0.0715
YPR057W	0.056	0.3131	0.179
YDR458C	0.1061	0.5142	0.2064
YML015C	0.0279	0.337	0.0827
YDR100W	0.0231	0.2732	0.0847
YPR184W	0.0248	0.4201	0.059
YDR289C	0.0371	0.3823	0.0971
YLR241W	0.0151	0.3239	0.0466
YDR238C	0.0144	0.2967	0.0486
YNR051C	0.0587	0.3803	0.1544
YOR260W	0.014	0.3058	0.0458
YHR112C	0.0145	0.3145	0.046
YER044C-A	0.0871	0.4261	0.2045
YKR098C	0.0599	0.5167	0.1159
YLR063W	0.0352	0.3862	0.0912
YDR232W	0.0182	0.3277	0.0556
YLR260W	0.0266	0.4593	0.0579
YIL013C	0.0207	0.3348	0.0619
YLR013W	0.0953	0.3299	0.2888
YLR196W	0.0237	0.4199	0.0564
YBR228W	0.0545	0.3906	0.1395
YGR122W	0.0704	0.4054	0.1736
YGL189C	0.0001	0.0685	0.001
YNL132W	0.0144	0.3687	0.0391
YJL083W	0.0429	0.3939	0.1089
YDR427W	0.0132	0.3409	0.0388
YER084W	0.3614	0.4295	0.8415
YHR040W	0.0429	0.4108	0.1044
YKR020W	0.0583	0.3099	0.1881
YOL057W	0.0288	0.4185	0.0689
YDR106W	0.1011	0.5615	0.1801
YER030W	0.0792	0.3166	0.25
YPL144W	0.0841	0.5577	0.1508
YMR084W	0.0572	0.4026	0.1419
YGR212W	0.0989	0.4392	0.2253
YKL216W	0.0103	0.3537	0.029
YIL077C	0.0728	0.3162	0.2302
YDR036C	0.0021	0.0104	0.2005
YJR127C	0.04	0.3587	0.1114
YLR194C	0.0751	0.3368	0.223
YER117W	0.0001	0.0785	0.001
YGL099W	0.017	0.393	0.0431
YBR092C	0.0254	0.4137	0.0613
YGR199W	0.0401	0.406	0.0988
YMR068W	0.0301	0.3502	0.086
YDR362C	0.0547	0.4559	0.12
YIL085C	0.04	0.376	0.1064
YOR098C	0.1466	0.4592	0.3193
YDL104C	0.0476	0.4581	0.1039
YDR265W	0.0942	0.2906	0.3242
YIL117C	0.085	0.4779	0.1779
YMR242C	0.0001	0.0819	0.001
YLR153C	0.0027	0.3362	0.0082
YBR047W	0.0333	0.3434	0.0969
YKL146W	0.0232	0.3525	0.0658
YJR044C	0.0227	0.3019	0.0752
YIR022W	0.0123	0.2872	0.0429
YIL104C	0.0465	0.4388	0.106
YNL300W	0.0838	0.4844	0.173
YPL158C	0.0814	0.4875	0.1669
YGL145W	0.0695	0.4072	0.1707
YNL262W	0.0207	0.3937	0.0527
YDR359C	0.0779	0.4117	0.1893
YBR020W	0.0229	0.3386	0.0677
YNL222W	0.0045	0.1147	0.0396
YJR058C	0.0003	0.2791	0.001
YFR043C	0.0813	0.4492	0.1811
YNL106C	0.0593	0.4475	0.1326
YPL051W	0.0098	0.308	0.032
YHR186C	0.0159	0.3913	0.0405
YBR140C	0.0264	0.4622	0.057
YDR499W	0.0426	0.4026	0.1057
YGR254W	0.0	0.0	0.001
YFR033C	0.0734	0.2096	0.3504
YIL146C	0.0472	0.2675	0.1765
YDL180W	0.0522	0.2543	0.2052
YPL082C	0.0158	0.4367	0.0362
YEL053C	0.0465	0.3838	0.1212
YBR199W	0.0686	0.4326	0.1586
YLL022C	0.1318	0.4544	0.2901
YBR186W	0.0643	0.4043	0.1591
YDR207C	0.0514	0.2825	0.1818
YML022W	0.0361	0.2204	0.1637
YFL021W	0.0263	0.2524	0.1043
YNL169C	0.0135	0.3787	0.0357
YHR031C	0.0283	0.4006	0.0706
YDL143W	0.0028	0.3172	0.0089
YNL172W	0.0462	0.4466	0.1035
YDR508C	0.0195	0.403	0.0484
YCR075W-A	0.0433	0.6731	0.0643
YER123W	0.0127	0.4201	0.0303
YNL153C	0.0239	0.2945	0.0811
YFR038W	0.0307	0.4128	0.0745
YJR089W	0.146	0.4688	0.3115
YDR322W	0.0461	0.3344	0.1378
YOR299W	0.0468	0.3514	0.1331
YER131W	0.0002	0.2432	0.001
YGL157W	0.0438	0.4253	0.1031
YBR005W	0.0703	0.37	0.1899
YLR351C	0.005	0.4203	0.0119
YAR007C	0.011	0.3518	0.0313
YDR380W	0.0443	0.364	0.1216
YKL061W	0.0301	0.6114	0.0493
YOR043W	0.0178	0.3411	0.0521
YDR009W	0.026	0.4145	0.0627
YKR041W	0.1446	0.419	0.3452
YMR010W	0.009	0.3259	0.0276
YJL071W	0.0513	0.492	0.1042
YBL104C	0.0256	0.4195	0.061
YPL081W	0.0001	0.0659	0.001
YMR293C	0.0421	0.426	0.0988
YDR384C	0.014	0.4272	0.0327
YDR418W	0.0001	0.1271	0.001
YDL236W	0.0171	0.4917	0.0347
YGR009C	0.0511	0.4395	0.1163
YOR191W	0.0809	0.4689	0.1725
YGL148W	0.0013	0.3239	0.004
YEL032W	0.0127	0.3784	0.0334
YLR310C	0.0294	0.4001	0.0736
YIL138C	0.0164	0.3731	0.0439
YDL114W	0.0889	0.4627	0.1921
YIL049W	0.0505	0.306	0.1651
YCR091W	0.1041	0.4195	0.2481
YMR136W	0.0601	0.3035	0.1979
YDR235W	0.028	0.3686	0.0761
YKR067W	0.0296	0.4904	0.0603
YHR170W	0.0063	0.3445	0.0184
YPL105C	0.0795	0.4921	0.1615
YHR079C-A	0.0857	0.7467	0.1148
YLR079W	0.0605	0.2565	0.236
YGR173W	0.0026	0.3554	0.0072
YDL029W	0.0037	0.3204	0.0115
YGL242C	0.0158	0.4264	0.0371
YDR452W	0.0488	0.3439	0.1419
YMR301C	0.0232	0.3953	0.0587
YIL061C	0.0491	0.3369	0.1458
YBR037C	0.0166	0.3244	0.0513
YAL022C	0.0253	0.4306	0.0587
YPL143W	0.0	0.0408	0.001
YOR241W	0.0311	0.3634	0.0856
YKR029C	0.0774	0.4581	0.169
YHR030C	0.0183	0.3395	0.054
YJL193W	0.038	0.3616	0.105
YDR173C	0.0574	0.4191	0.137
YOL023W	0.0306	0.3436	0.089
YMR184W	0.0647	0.3725	0.1738
YNL202W	0.0201	0.5097	0.0395
YJL121C	0.004	0.2595	0.0155
YHR044C	0.0482	0.6105	0.079
YBR065C	0.0632	0.4379	0.1444
YMR002W	0.0172	0.3377	0.0511
YHL002W	0.0434	0.4672	0.093
YDR224C	0.0002	0.1508	0.001
YLR350W	0.0191	0.3672	0.052
YBR251W	0.0124	0.4213	0.0293
YJR034W	0.0005	0.5124	0.001
YER064C	0.0757	0.4499	0.1682
YOR042W	0.0528	0.3865	0.1365
YBR272C	0.0651	0.351	0.1854
YOR286W	0.0336	0.4734	0.0709
YDR306C	0.0453	0.2853	0.1587
YGR194C	0.0554	0.4337	0.1277
YJL053W	0.026	0.4361	0.0596
YBL046W	0.0751	0.3832	0.1959
YNR019W	0.0149	0.342	0.0434
YNL233W	0.0873	0.4711	0.1852
YLR097C	0.0682	0.3587	0.1901
YPR138C	0.0087	0.3162	0.0274
YIL092W	0.2253	0.421	0.5352
YPR034W	0.0186	0.2493	0.0747
YIL161W	0.1369	0.4078	0.3356
YCR047C	0.0052	0.3722	0.0139
YMR234W	0.0712	0.4941	0.1441
YCR024C	0.0504	0.4122	0.1224
YAL055W	0.0967	0.6294	0.1536
YPL176C	0.051	0.3686	0.1384
YMR137C	0.0746	0.3749	0.1988
YPR014C	24.5937	0.2484	99.0
YPL009C	0.0449	0.4353	0.1031
YNR029C	0.0363	0.388	0.0936
YFL027C	0.0585	0.36	0.1624
YML054C	0.0187	0.3074	0.0608
YMR228W	0.0261	0.4219	0.0618
YKL064W	0.0093	0.3937	0.0236
YDL107W	0.0909	0.4273	0.2126
YGR043C	0.0132	0.4603	0.0286
YOL148C	0.0211	0.3829	0.0551
YJR050W	0.0599	0.4125	0.1452
YDL084W	0.001	0.2696	0.0038
YCL061C	0.1007	0.5878	0.1713
YNL076W	0.044	0.2875	0.1531
YLR020C	0.0236	0.3914	0.0602
YFR029W	0.0319	0.3351	0.0953
YIL156W	0.0323	0.3794	0.0852
YNR059W	0.0846	0.3214	0.2633
YKR042W	0.0099	0.295	0.0335
YGL080W	0.0075	0.3643	0.0207
YMR148W	0.0325	0.3685	0.0883
YNL072W	0.0294	0.4042	0.0727
YBR074W	0.0629	0.4342	0.1449
YKL095W	0.0568	0.4286	0.1326
YJL001W	0.0023	0.4124	0.0055
YMR133W	0.1618	0.4519	0.358
YJL115W	0.0157	0.5294	0.0297
YGR015C	0.0524	0.3999	0.1311
YPR088C	0.0026	0.341	0.0075
YHR086W	0.0399	0.4132	0.0967
YPL241C	0.1353	0.6699	0.202
YGR152C	0.0248	0.3229	0.0769
YLR421C	0.0279	0.4925	0.0567
YLL012W	0.0178	0.3421	0.0522
YOR314W-A	0.0234	0.0002	99.0
YGR028W	0.0078	0.4075	0.019
YIL063C	0.0594	0.3252	0.1828
YOR211C	0.0217	0.4688	0.0462
YKL012W	0.0586	0.4185	0.14
YCR006C	0.1519	0.0015	99.0
YBL009W	0.0735	0.3575	0.2056
YML104C	0.051	0.4557	0.112
YBR165W	0.0625	0.3602	0.1736
YGR270W	0.0592	0.4747	0.1248
YIL090W	0.0104	0.2812	0.0368
YHR113W	0.0357	0.4531	0.0787
YNL280C	0.0149	0.2944	0.0507
YJR132W	0.0301	0.3514	0.0857
YBR173C	0.0299	0.2268	0.1321
YGR163W	0.0028	0.5119	0.0055
YPL230W	0.0857	0.3668	0.2336
YJL200C	0.0131	0.4497	0.0292
YPL109C	0.0001	0.1321	0.001
YMR021C	0.0309	0.3476	0.0888
YFR019W	0.0251	0.4238	0.0593
YIL087C	0.0163	0.478	0.0342
YMR185W	0.0848	0.3585	0.2365
YIL157C	0.0442	0.3155	0.1401
YHR018C	0.0153	0.3432	0.0446
YMR139W	0.0107	0.3505	0.0304
YJL143W	0.006	0.4419	0.0136
YGL158W	0.1158	0.4003	0.2894
YGL179C	0.0761	0.3549	0.2144
YNL038W	0.0566	0.5448	0.1039
YJL072C	0.0116	0.325	0.0357
YNL088W	0.0307	0.3958	0.0776
YEL026W	0.0001	0.0832	0.001
YDL082W	0.0049	0.1546	0.0319
YOR010C	0.0351	0.3324	0.1054
YDR358W	0.0797	0.3781	0.2107
YOR111W	0.0423	0.491	0.0861
YGR081C	0.0831	0.3927	0.2116
YLR044C	0.0018	0.0587	0.0305
YBR056W	0.0369	0.4139	0.0892
YMR038C	0.0225	0.4996	0.0451
YLR436C	0.0371	0.3439	0.108
YKL025C	0.0384	0.388	0.099
YCR004C	0.0119	0.3491	0.0341
YPL046C	0.0534	0.4654	0.1147
YNL161W	0.0118	0.4527	0.0261
YHR198C	0.0333	0.4076	0.0817
YPL274W	0.0193	0.4742	0.0407
YDR392W	0.0043	0.4859	0.0089
YDR056C	0.045	0.3808	0.1181
YLR066W	0.0159	0.3928	0.0404
YDR311W	0.0166	0.4249	0.039
YIL131C	0.0227	0.3877	0.0585
YMR120C	0.004	0.3513	0.0114
YMR194C-B	0.0471	0.4074	0.1156
YKL008C	0.0011	0.2218	0.0052
YFL024C	0.0225	0.3898	0.0577
YDR335W	0.0054	0.361	0.015
YLR411W	0.0119	0.4092	0.0291
YGL202W	0.0175	0.3163	0.0554
