YOR073W	0.0627	0.3346	0.1875
YPL243W	0.0382	0.3508	0.1088
YPR155C	0.039	0.3943	0.0988
YDR320C	0.1133	0.3998	0.2834
YGL169W	0.0463	0.343	0.1349
YGL147C	0.008	0.1063	0.0751
YPL217C	0.028	0.3729	0.0751
YJR084W	0.0486	0.3411	0.1426
YER074W-A	0.0175	0.3058	0.0571
YOR216C	0.0743	0.3924	0.1894
YOL006C	0.015	0.4089	0.0366
YFR017C	0.0469	0.2943	0.1593
YER179W	0.0028	0.4621	0.006
YNL020C	0.0618	0.4253	0.1454
YMR022W	0.0029	0.287	0.0101
YOR165W	0.0287	0.3809	0.0754
YFR048W	0.0285	0.3855	0.074
YOR205C	0.0662	0.5145	0.1286
YDR319C	0.0368	0.3684	0.0999
YOL143C	0.0058	0.2166	0.0266
YDR006C	0.0193	0.2937	0.0658
YKL041W	0.0154	0.3236	0.0475
YLL001W	0.0087	0.3153	0.0277
YBR255C-A	0.0157	0.2797	0.0562
YBL023C	0.0073	0.4707	0.0155
YPL155C	0.0389	0.3583	0.1087
YOR023C	0.054	0.4272	0.1264
YDL159W	0.0148	0.361	0.0411
YOR269W	0.0421	0.3229	0.1303
YOR143C	0.0462	0.4077	0.1133
YLR438C-A	0.0165	0.4602	0.0359
YIR016W	0.0717	0.3599	0.1992
YBL008W	0.0434	0.3684	0.1178
YLR245C	0.0388	0.4521	0.0858
YML083C	0.0578	0.36	0.1605
YPR074W-A	0.0002	0.1611	0.001
YJL109C	0.0293	0.3612	0.0811
YIL022W	0.0159	0.3509	0.0454
YHR185C	0.0275	0.373	0.0736
YLR119W	0.0697	0.497	0.1402
YBR212W	0.0486	0.3805	0.1277
YGR161W-C	0.0761	0.3144	0.2421
YGL191W	0.0076	0.443	0.0172
YOR163W	0.0226	0.4152	0.0544
YMR108W	0.0096	0.319	0.03
YBL101C	0.0359	0.3942	0.0912
YBR249C	0.0091	0.2233	0.0407
YGL011C	0.0058	0.4007	0.0144
YLR417W	0.0516	0.3518	0.1466
YKL046C	0.0073	0.372	0.0195
YMR318C	0.0217	0.4877	0.0446
YKL186C	0.0205	0.3539	0.0579
YLR395C	0.0295	0.1163	0.2536
YER003C	0.016	0.3042	0.0525
YIL034C	0.027	0.2636	0.1025
YKL068W	0.0861	0.4409	0.1952
YDR017C	0.0474	0.3324	0.1427
YBL052C	0.0876	0.4738	0.1848
YIL041W	0.0045	0.3787	0.0119
YDL121C	0.0489	0.4481	0.1092
YBR106W	0.0052	0.187	0.0277
YLR385C	0.0963	0.4116	0.2341
YDR364C	0.0468	0.4447	0.1053
YBR127C	0.0018	0.1825	0.0099
YPL003W	0.0628	0.3174	0.1979
YIR037W	0.0144	0.356	0.0406
YGR215W	0.0305	0.3479	0.0875
YOL121C	0.0001	0.0723	0.001
YGR030C	0.1048	0.4096	0.2558
YDR252W	0.0386	0.6902	0.0559
YJR088C	0.034	0.3302	0.1031
YLR429W	0.0428	0.3766	0.1136
YJR011C	0.0401	0.3849	0.1043
YOR334W	0.0265	0.3728	0.071
YCR061W	0.0332	0.3742	0.0886
YIL154C	0.0168	0.4521	0.0371
YNR022C	0.0863	0.3438	0.251
YGR267C	0.0038	0.3609	0.0105
YJL098W	0.0657	0.4246	0.1547
YBL021C	0.0033	0.3812	0.0086
YLL003W	0.0887	0.3773	0.2351
YER114C	0.048	0.4486	0.1069
YGR180C	0.0072	0.1969	0.0367
YDR441C	0.0586	0.4082	0.1435
YNL240C	0.0398	0.3744	0.1062
YHR107C	0.0024	0.4075	0.0059
YBL056W	0.0188	0.2756	0.0683
YOR130C	0.0202	0.4287	0.0472
YMR026C	0.0856	0.4053	0.2111
YLR087C	0.0164	0.4059	0.0405
YJR102C	0.0461	0.4299	0.1073
NOSGD	0.0257	0.0003	99.0
YMR285C	0.0409	0.4666	0.0876
YEL031W	0.0088	0.2947	0.0299
YDL123W	0.0504	0.3363	0.1499
YJR082C	0.0177	0.2605	0.068
YOR155C	0.0107	0.4949	0.0217
YDR434W	0.0177	0.4091	0.0433
YLL040C	0.02	0.4048	0.0495
YGL045W	0.0359	0.4012	0.0896
YBR011C	0.01	0.1241	0.0809
YDR164C	0.0188	0.4103	0.0457
YJR057W	0.0459	0.3812	0.1205
YPR036W-A	0.0153	0.1532	0.0999
YOR265W	0.0137	0.5368	0.0256
YDR097C	0.0384	0.4408	0.0871
YBR076W	0.0416	0.3869	0.1076
YEL029C	0.0251	0.2611	0.096
YLR456W	0.0513	0.5536	0.0927
YPR141C	0.0388	0.4583	0.0847
YGL036W	0.0667	0.3096	0.2156
YOR253W	0.0329	0.3432	0.096
YNL270C	0.0194	0.4237	0.0457
YOR208W	0.0562	0.4788	0.1173
YDL115C	0.0545	0.4465	0.122
YOR089C	0.0142	0.2703	0.0527
YCR082W	0.0444	0.2878	0.1543
YIL003W	0.0225	0.3671	0.0612
YKL108W	0.0952	0.548	0.1737
YGL248W	0.0212	0.3592	0.0591
YDL218W	0.0313	0.384	0.0815
YPL087W	0.0145	0.3224	0.0451
YKL171W	0.0495	0.4607	0.1073
YCR040W	0.0	0.0445	0.001
YGL060W	0.0936	0.3977	0.2354
YGR213C	0.0499	0.4995	0.0999
NOSGD	0.0524	0.3713	0.1411
NOSGD	0.0183	0.3735	0.049
YGL116W	0.0123	0.381	0.0322
YAL040C	0.0196	0.1842	0.1063
YPR143W	0.0745	0.4458	0.1672
YDR054C	0.0033	0.2074	0.0161
YGL111W	0.089	0.4009	0.222
YGR068C	0.0359	0.3817	0.094
YOR017W	0.0569	0.4049	0.1406
YPL057C	0.0182	0.4215	0.0432
YMR071C	0.0131	0.2807	0.0466
YJL204C	0.04	0.4153	0.0962
YDL226C	0.0337	0.4165	0.081
